epoch,batch,distance
531,22,124.28598022460938
531,23,33.17218017578125
531,24,94.99815368652344
531,25,85.10204315185547
531,26,31.978870391845703
531,27,93.77057647705078
531,28,109.10520935058594
531,29,89.32713317871094
531,30,36.24356460571289
531,31,31.52503967285156
531,32,55.6324348449707
531,33,103.5018310546875
531,34,137.20420837402344
531,35,72.79769897460938
531,36,173.47862243652344
531,37,85.12188720703125
531,38,73.5609130859375
531,39,63.04765701293945
531,40,118.8120574951172
531,41,136.96151733398438
531,42,79.03340911865234
531,43,101.9089813232422
531,44,32.094970703125
531,45,52.97323989868164
531,46,91.1216278076172
531,47,44.87277221679688
531,48,121.8353042602539
531,49,145.93936157226562
531,50,40.34869766235352
531,51,28.95210647583008
531,52,111.70104217529295
531,53,47.300479888916016
531,54,95.09114074707033
531,55,107.776123046875
531,56,137.78173828125
531,57,35.56611251831055
531,58,122.00870513916016
531,59,74.43070983886719
531,60,82.76258850097656
531,61,22.090198516845703
531,62,114.9168930053711
531,63,165.35476684570312
531,64,39.95311737060547
531,65,111.9655532836914
531,66,141.137939453125
532,0,44.21353149414063
532,1,89.40900421142578
532,2,68.80072021484375
532,3,148.4169921875
532,4,44.332252502441406
532,5,53.61371612548828
532,6,68.46236419677734
532,7,84.84977722167969
532,8,55.93824005126953
532,9,64.70088958740234
532,10,51.45067596435547
532,11,69.03528594970703
532,12,167.19898986816406
532,13,95.94589233398438
532,14,73.98927307128906
532,15,134.4984893798828
532,16,83.28652954101562
532,17,62.52003860473633
532,18,53.15925598144531
532,19,59.343074798583984
532,20,29.36564064025879
532,21,56.98542404174805
532,22,64.39250946044922
532,23,30.29948234558105
532,24,43.28382110595703
532,25,44.15790557861328
532,26,82.72819519042969
532,27,61.89678192138672
532,28,72.2934799194336
532,29,30.59444999694824
532,30,40.77782440185547
532,31,37.1103401184082
532,32,57.7072868347168
532,33,131.22047424316406
532,34,55.281864166259766
532,35,56.53416061401367
532,36,77.79998779296875
532,37,41.78935623168945
532,38,46.61648178100586
532,39,63.07674407958984
532,40,41.03572082519531
532,41,79.59782409667969
532,42,79.89381408691406
532,43,25.70685768127441
532,44,41.02176284790039
532,45,44.7228889465332
532,46,56.17920684814453
532,47,29.087188720703125
532,48,45.36912155151367
532,49,154.4361572265625
532,50,45.30345153808594
532,51,29.875179290771484
532,52,93.2529754638672
532,53,36.49942779541016
532,54,53.079551696777344
532,55,62.382118225097656
532,56,36.26290893554688
532,57,49.371036529541016
532,58,40.21725845336914
532,59,86.45074462890625
532,60,62.58464431762695
532,61,24.229219436645508
532,62,108.78426361083984
532,63,171.8862762451172
532,64,39.08519744873047
532,65,36.66881561279297
532,66,104.20416259765624
533,0,39.80927658081055
533,1,64.22811889648438
533,2,53.69102096557617
533,3,73.49673461914062
533,4,47.309303283691406
533,5,45.50315856933594
533,6,63.03501510620117
533,7,95.49452209472656
533,8,30.85347366333008
533,9,78.50541687011719
533,10,39.28704833984375
533,11,43.51630783081055
533,12,152.33212280273438
533,13,103.25902557373048
533,14,53.67950820922852
533,15,107.65839385986328
533,16,24.34990692138672
533,17,106.65910339355467
533,18,38.74205780029297
533,19,46.81780242919922
533,20,75.91160583496094
533,21,42.30950164794922
533,22,63.13215255737305
533,23,66.38414001464844
533,24,51.437896728515625
533,25,38.27971267700195
533,26,37.66556930541992
533,27,57.284549713134766
533,28,66.30890655517578
533,29,44.6565055847168
533,30,55.68566131591797
533,31,35.33412170410156
533,32,33.498104095458984
533,33,135.63067626953125
533,34,51.72534942626953
533,35,44.66544342041016
533,36,76.08208465576172
533,37,32.16695785522461
533,38,33.358829498291016
533,39,34.729347229003906
533,40,30.064855575561523
533,41,85.04065704345703
533,42,54.28490829467773
533,43,30.328033447265625
533,44,33.134979248046875
533,45,47.98076248168945
533,46,36.42855072021485
533,47,48.10436248779297
533,48,51.14473342895508
533,49,104.6878433227539
533,50,36.847469329833984
533,51,28.727678298950195
533,52,75.40541076660156
533,53,33.997581481933594
533,54,39.248165130615234
533,55,89.11235809326172
533,56,27.26932907104492
533,57,49.623268127441406
533,58,39.33638000488281
533,59,99.9228286743164
533,60,63.43083190917969
533,61,24.6136474609375
533,62,101.30475616455078
533,63,173.80087280273438
533,64,43.58137130737305
533,65,40.18195343017578
533,66,84.01219940185547
534,0,133.00552368164062
534,1,127.7576141357422
534,2,76.53651428222656
534,3,180.49807739257807
534,4,194.96046447753903
534,5,81.37883758544922
534,6,93.39187622070312
534,7,61.14286422729492
534,8,50.622657775878906
534,9,38.47541809082031
534,10,55.52423095703125
534,11,67.29080963134766
534,12,70.91387939453125
534,13,98.18082427978516
534,14,71.14265441894531
534,15,89.47509002685547
534,16,101.78280639648438
534,17,220.2395782470703
534,18,89.05731201171875
534,19,77.43059539794922
534,20,167.3046112060547
534,21,50.82646560668945
534,22,91.73814392089844
534,23,80.11547088623047
534,24,142.49472045898438
534,25,45.12273788452149
534,26,104.1465301513672
534,27,124.50747680664062
534,28,48.75030517578125
534,29,36.21993637084961
534,30,56.21683883666992
534,31,45.80558013916016
534,32,47.73395919799805
534,33,58.824928283691406
534,34,82.29231262207031
534,35,100.72142791748048
534,36,102.0558624267578
534,37,79.94641876220703
534,38,100.39971160888672
534,39,87.95895385742188
534,40,99.01048278808594
534,41,88.34014892578125
534,42,104.30255126953124
534,43,39.73752212524414
534,44,115.92539978027344
534,45,68.61599731445312
534,46,159.22640991210938
534,47,84.21842956542969
534,48,48.041351318359375
534,49,105.49795532226562
534,50,122.10968017578124
534,51,154.30397033691406
534,52,72.26483154296875
534,53,43.36528778076172
534,54,175.63490295410156
534,55,119.26737213134766
534,56,64.1268539428711
534,57,86.65696716308594
534,58,86.29290771484375
534,59,69.38812255859375
534,60,69.4106674194336
534,61,37.65610885620117
534,62,80.57877349853516
534,63,152.26002502441406
534,64,69.70156860351562
534,65,66.60992431640625
534,66,72.94305419921875
535,0,35.96019744873047
535,1,61.21204376220703
535,2,38.08685302734375
535,3,46.87263107299805
535,4,60.60955429077149
535,5,33.312015533447266
535,6,38.82195281982422
535,7,92.2144775390625
535,8,26.545604705810547
535,9,86.32858276367188
535,10,37.50099563598633
535,11,21.59749984741211
535,12,178.1745147705078
535,13,115.52029418945312
535,14,38.32476806640625
535,15,97.43675231933594
535,16,57.9063720703125
535,17,34.20989990234375
535,18,44.29356384277344
535,19,70.49925994873047
535,20,27.76238822937012
535,21,20.32206916809082
535,22,94.39727020263672
535,23,64.0231704711914
535,24,37.638797760009766
535,25,42.533668518066406
535,26,23.474987030029297
535,27,52.14176940917969
535,28,42.27080154418945
535,29,56.544898986816406
535,30,50.68988800048828
535,31,31.61341094970703
535,32,59.81682968139648
535,33,119.24021911621094
535,34,59.1945686340332
535,35,47.48109436035156
535,36,72.93932342529297
535,37,30.42002296447754
535,38,75.49588012695312
535,39,57.70459365844727
535,40,29.744850158691406
535,41,100.68781280517578
535,42,69.27782440185547
535,43,30.144922256469727
535,44,38.38943862915039
535,45,32.8248176574707
535,46,32.56154251098633
535,47,26.012630462646484
535,48,35.991024017333984
535,49,134.4897003173828
535,50,44.988311767578125
535,51,30.108980178833008
535,52,75.92082214355469
535,53,63.47807693481445
535,54,35.48908233642578
535,55,60.2064208984375
535,56,31.9426326751709
535,57,43.15737533569336
535,58,41.285606384277344
535,59,84.17434692382812
535,60,59.80375289916992
535,61,23.0535831451416
535,62,138.6219482421875
535,63,183.03646850585935
535,64,39.550811767578125
535,65,37.01731491088867
535,66,59.51955032348633
536,0,52.86964416503906
536,1,78.87843322753906
536,2,50.69358444213867
536,3,103.0140380859375
536,4,71.74363708496094
536,5,45.64229583740234
536,6,87.40742492675781
536,7,101.62847900390624
536,8,55.34736633300781
536,9,61.77116394042969
536,10,68.21687316894531
536,11,38.148902893066406
536,12,126.93535614013672
536,13,126.31803894042967
536,14,65.01466369628906
536,15,70.2430419921875
536,16,40.0194206237793
536,17,174.08056640625
536,18,65.34298706054688
536,19,74.5395278930664
536,20,72.68001556396484
536,21,39.397735595703125
536,22,109.49665069580078
536,23,82.1268310546875
536,24,49.21794509887695
536,25,37.560997009277344
536,26,71.7347412109375
536,27,60.71672058105469
536,28,51.26873779296875
536,29,43.81445693969727
536,30,63.63420486450195
536,31,58.178199768066406
536,32,64.80306243896484
536,33,113.9914093017578
536,34,78.12142944335938
536,35,111.44400024414062
536,36,56.12635803222656
536,37,75.02861022949219
536,38,55.9513053894043
536,39,64.26766204833984
536,40,88.11428833007812
536,41,94.97013092041016
536,42,65.33244323730469
536,43,44.632511138916016
536,44,69.29265594482422
536,45,68.32798767089844
536,46,49.68485641479492
536,47,44.49427032470703
536,48,23.259456634521484
536,49,124.0242919921875
536,50,42.99091339111328
536,51,131.2880401611328
536,52,52.279029846191406
536,53,60.65090560913086
536,54,84.63259887695312
536,55,55.803443908691406
536,56,29.12507438659668
536,57,57.10413360595703
536,58,65.59432220458984
536,59,88.40696716308594
536,60,65.92350769042969
536,61,28.198869705200195
536,62,74.93477630615234
536,63,161.02960205078125
536,64,25.612403869628903
536,65,39.19063949584961
536,66,61.366153717041016
537,0,42.59336853027344
537,1,90.49049377441406
537,2,64.46693420410156
537,3,60.60845184326172
537,4,60.84052276611328
537,5,50.68551635742188
537,6,79.11856079101562
537,7,94.32769012451172
537,8,37.17480850219727
537,9,104.34147644042967
537,10,61.62147903442383
537,11,34.993263244628906
537,12,157.1441650390625
537,13,137.56863403320312
537,14,50.30086898803711
537,15,95.41009521484376
537,16,45.95759963989258
537,17,66.28103637695312
537,18,45.77848434448242
537,19,81.08557891845703
537,20,66.05097198486328
537,21,19.21193504333496
537,22,150.05160522460938
537,23,57.94611358642578
537,24,39.51845550537109
537,25,54.677879333496094
537,26,47.53630065917969
537,27,77.06057739257812
537,28,58.29054260253906
537,29,39.14305877685547
537,30,46.33145523071289
537,31,28.41217422485352
537,32,60.93772888183594
537,33,106.8137664794922
537,34,67.08509063720703
537,35,48.65876007080078
537,36,79.82209014892578
537,37,28.00423812866211
537,38,62.45088195800781
537,39,63.70816040039063
537,40,33.30107498168945
537,41,94.79549407958984
537,42,43.50620269775391
537,43,34.582252502441406
537,44,65.32190704345703
537,45,59.91025924682617
537,46,50.356895446777344
537,47,73.91163635253906
537,48,42.083717346191406
537,49,115.53106689453124
537,50,48.38697052001953
537,51,30.576828002929688
537,52,86.27415466308594
537,53,48.49936294555664
537,54,56.03024291992188
537,55,75.2113265991211
537,56,42.0178108215332
537,57,49.99012756347656
537,58,43.31483840942383
537,59,85.62249755859375
537,60,84.58100891113281
537,61,69.93450927734375
537,62,112.0344696044922
537,63,179.8056182861328
537,64,29.42835235595703
537,65,32.25254821777344
537,66,95.97740173339844
538,0,47.566165924072266
538,1,129.16929626464844
538,2,75.31501770019531
538,3,106.93661499023438
538,4,110.41364288330078
538,5,91.24026489257812
538,6,61.14239883422852
538,7,58.39075469970703
538,8,77.38993835449219
538,9,111.81377410888672
538,10,86.37307739257812
538,11,55.21648025512695
538,12,99.17310333251952
538,13,127.81267547607422
538,14,65.39246368408203
538,15,77.69119262695312
538,16,104.18830108642578
538,17,67.93024444580078
538,18,101.98416900634766
538,19,106.867431640625
538,20,112.43954467773438
538,21,46.791236877441406
538,22,75.11485290527344
538,23,159.61135864257812
538,24,63.95752334594727
538,25,101.96726989746094
538,26,124.28704071044922
538,27,67.6522445678711
538,28,48.29293441772461
538,29,31.484073638916016
538,30,43.79151153564453
538,31,61.08856201171875
538,32,68.85921478271484
538,33,114.29217529296876
538,34,58.33481979370117
538,35,57.46197509765625
538,36,122.3833236694336
538,37,89.91016387939453
538,38,76.16541290283203
538,39,108.65652465820312
538,40,76.2093505859375
538,41,77.65070343017578
538,42,59.40218353271485
538,43,38.58793640136719
538,44,94.16101837158205
538,45,59.691890716552734
538,46,58.84033966064453
538,47,48.113525390625
538,48,37.021087646484375
538,49,89.04475402832031
538,50,48.75592041015625
538,51,67.3560562133789
538,52,98.4682159423828
538,53,46.64414978027344
538,54,112.45189666748048
538,55,87.39471435546875
538,56,59.22945785522461
538,57,101.73573303222656
538,58,124.19792175292967
538,59,101.2644271850586
538,60,105.13796997070312
538,61,54.48751068115234
538,62,107.9625473022461
538,63,203.55462646484372
538,64,107.55210876464844
538,65,43.51259231567383
538,66,73.85232543945312
539,0,48.29668426513672
539,1,132.5049285888672
539,2,83.51551055908203
539,3,68.09659576416016
539,4,134.62960815429688
539,5,59.84946060180664
539,6,80.88138580322266
539,7,89.99481201171875
539,8,38.513946533203125
539,9,68.46299743652344
539,10,50.06187057495117
539,11,28.57619857788086
539,12,128.73666381835938
539,13,115.9319839477539
539,14,70.62666320800781
539,15,61.28636932373047
539,16,42.76627731323242
539,17,132.64337158203125
539,18,54.58491516113281
539,19,57.16226959228516
539,20,46.96355056762695
539,21,82.16030883789062
539,22,109.91152954101562
539,23,111.967529296875
539,24,23.672670364379883
539,25,84.2037353515625
539,26,44.290992736816406
539,27,38.21017456054688
539,28,70.12604522705078
539,29,89.90892028808594
539,30,43.02729797363281
539,31,74.27059936523438
539,32,120.7400360107422
539,33,85.41751861572266
539,34,77.55445861816406
539,35,75.9086685180664
539,36,75.46070098876953
539,37,83.95333862304688
539,38,37.30121612548828
539,39,46.54205703735352
539,40,47.69527816772461
539,41,115.32292175292967
539,42,115.7132568359375
539,43,63.70279312133789
539,44,50.73435592651367
539,45,39.38220977783203
539,46,41.4454460144043
539,47,35.121028900146484
539,48,56.7245979309082
539,49,97.68894958496094
539,50,37.90421295166016
539,51,60.689735412597656
539,52,79.44357299804688
539,53,61.24676513671875
539,54,69.9642333984375
539,55,61.50206756591797
539,56,66.05595397949219
539,57,74.5982437133789
539,58,59.60993957519531
539,59,83.83460235595703
539,60,70.6025161743164
539,61,107.38150787353516
539,62,64.666748046875
539,63,162.9219207763672
539,64,39.43766784667969
539,65,76.90009307861328
539,66,149.53726196289062
540,0,204.97413635253903
540,1,47.40400314331055
540,2,141.32655334472656
540,3,33.11812973022461
540,4,292.56475830078125
540,5,38.4696044921875
540,6,50.69101333618164
540,7,95.22122192382812
540,8,189.0773468017578
540,9,137.69845581054688
540,10,188.16702270507807
540,11,19.706100463867188
540,12,186.1492919921875
540,13,130.1014862060547
540,14,147.72232055664062
540,15,125.81858825683594
540,16,238.8545837402344
540,17,45.46025085449219
540,18,161.46176147460938
540,19,52.40035629272461
540,20,237.9831695556641
540,21,28.263425827026367
540,22,108.39811706542967
540,23,37.76903533935547
540,24,196.6715087890625
540,25,127.80479431152344
540,26,48.50341796875
540,27,53.90438461303711
540,28,90.7873764038086
540,29,138.23580932617188
540,30,21.813011169433597
540,31,201.365966796875
540,32,38.00492858886719
540,33,109.38117980957033
540,34,45.14510345458984
540,35,71.33836364746094
540,36,55.04187774658203
540,37,205.22010803222656
540,38,72.99169921875
540,39,37.90557098388672
540,40,44.28231430053711
540,41,90.63623046875
540,42,187.5986175537109
540,43,26.398530960083008
540,44,31.91071319580078
540,45,140.3897247314453
540,46,218.6090240478516
540,47,31.215595245361328
540,48,152.1409912109375
540,49,77.5338363647461
540,50,212.55441284179688
540,51,254.15652465820312
540,52,96.43746185302734
540,53,49.99571228027344
540,54,215.5604248046875
540,55,164.35617065429688
540,56,243.4136657714844
540,57,139.6796112060547
540,58,168.5161895751953
540,59,159.59613037109375
540,60,111.68172454833984
540,61,210.1331329345703
540,62,115.7536163330078
540,63,139.67083740234375
540,64,141.07582092285156
540,65,27.88829040527344
540,66,44.618927001953125
541,0,40.48358154296875
541,1,71.67430877685547
541,2,71.2533950805664
541,3,40.08177185058594
541,4,56.64450454711914
541,5,64.73287963867188
541,6,76.41688537597656
541,7,107.48307037353516
541,8,44.21958541870117
541,9,75.72481536865234
541,10,36.492305755615234
541,11,39.263858795166016
541,12,148.14772033691406
541,13,129.3103485107422
541,14,64.98055267333984
541,15,105.62971496582033
541,16,48.7052116394043
541,17,53.23262023925781
541,18,58.35977935791016
541,19,71.86168670654297
541,20,27.857589721679688
541,21,36.0504264831543
541,22,146.6624755859375
541,23,36.44989776611328
541,24,64.00408172607422
541,25,75.15876007080078
541,26,34.423240661621094
541,27,65.32659149169922
541,28,91.9584732055664
541,29,23.4808406829834
541,30,32.17011260986328
541,31,23.688440322875977
541,32,35.41129684448242
541,33,97.23954010009766
541,34,62.78703308105469
541,35,59.72528076171875
541,36,75.67232513427734
541,37,53.59149932861328
541,38,89.697021484375
541,39,49.17710113525391
541,40,46.9241943359375
541,41,115.762939453125
541,42,42.9914436340332
541,43,34.241153717041016
541,44,52.834434509277344
541,45,56.08024215698242
541,46,50.15936279296875
541,47,37.845703125
541,48,45.634010314941406
541,49,149.19821166992188
541,50,44.72599792480469
541,51,70.417236328125
541,52,111.93804168701172
541,53,65.95146179199219
541,54,48.49541473388672
541,55,84.03518676757812
541,56,38.6728630065918
541,57,51.18975067138672
541,58,46.04353332519531
541,59,72.90904235839844
541,60,104.13587188720705
541,61,36.39265060424805
541,62,97.47535705566406
541,63,204.19000244140625
541,64,36.40058135986328
541,65,43.14505386352539
541,66,107.10193634033205
542,0,80.44940185546875
542,1,66.99530029296875
542,2,76.45733642578125
542,3,43.99365997314453
542,4,43.62083053588867
542,5,48.50905990600586
542,6,53.76026916503906
542,7,70.21167755126953
542,8,32.270267486572266
542,9,65.9017333984375
542,10,33.48089599609375
542,11,27.02913475036621
542,12,186.73956298828125
542,13,123.05402374267578
542,14,66.4196548461914
542,15,109.74319458007812
542,16,40.00946044921875
542,17,58.61139678955078
542,18,65.22624969482422
542,19,70.21204376220703
542,20,77.73127746582031
542,21,53.76885223388672
542,22,95.82821655273438
542,23,63.76000595092773
542,24,31.279483795166016
542,25,82.91706085205078
542,26,43.36174774169922
542,27,50.8269157409668
542,28,88.35674285888672
542,29,42.70296096801758
542,30,45.93064880371094
542,31,26.815269470214844
542,32,43.60123062133789
542,33,93.78671264648438
542,34,41.65181350708008
542,35,42.83027267456055
542,36,50.97574234008789
542,37,41.16175079345703
542,38,80.36577606201172
542,39,36.70204544067383
542,40,39.97608184814453
542,41,90.00331115722656
542,42,82.21734619140625
542,43,35.311363220214844
542,44,59.88911437988281
542,45,35.615020751953125
542,46,25.022632598876957
542,47,37.65773391723633
542,48,41.18417739868164
542,49,152.34962463378906
542,50,51.55192947387695
542,51,39.9056510925293
542,52,60.886497497558594
542,53,54.4166259765625
542,54,71.74076843261719
542,55,52.50269317626953
542,56,31.618446350097656
542,57,56.701942443847656
542,58,35.65425109863281
542,59,101.50907135009766
542,60,88.5588150024414
542,61,31.27739906311035
542,62,121.78914642333984
542,63,140.04812622070312
542,64,66.02836608886719
542,65,39.04704666137695
542,66,65.63648986816406
543,0,111.22199249267578
543,1,88.50975799560547
543,2,57.41703796386719
543,3,120.43846893310548
543,4,99.37738037109376
543,5,68.53972625732422
543,6,79.27082824707031
543,7,49.51432037353516
543,8,43.71876525878906
543,9,84.11013793945312
543,10,67.0531005859375
543,11,85.48908996582031
543,12,122.09867095947266
543,13,125.40665435791016
543,14,68.63056945800781
543,15,130.9706573486328
543,16,86.66664123535156
543,17,140.8759307861328
543,18,107.14381408691406
543,19,82.46520233154297
543,20,76.73505401611328
543,21,47.438995361328125
543,22,91.92937469482422
543,23,60.72602844238281
543,24,94.41392517089844
543,25,65.26290130615234
543,26,65.06172180175781
543,27,78.2425537109375
543,28,62.863555908203125
543,29,52.32331848144531
543,30,34.83272933959961
543,31,89.3478775024414
543,32,49.33623123168945
543,33,86.06865692138672
543,34,39.54469299316406
543,35,94.9552230834961
543,36,91.2099609375
543,37,96.708740234375
543,38,64.35164642333984
543,39,100.92861938476562
543,40,68.23787689208984
543,41,61.49463272094727
543,42,60.42593765258789
543,43,25.4068660736084
543,44,102.1085968017578
543,45,64.07707214355469
543,46,138.9209747314453
543,47,92.78455352783205
543,48,51.77080154418945
543,49,94.76171875
543,50,64.14872741699219
543,51,35.507850646972656
543,52,82.72776794433594
543,53,72.94469451904297
543,54,62.3651123046875
543,55,75.1976547241211
543,56,76.99034881591797
543,57,69.4706802368164
543,58,51.08323287963867
543,59,68.64529418945312
543,60,62.307559967041016
543,61,56.21456909179688
543,62,99.48453521728516
543,63,187.5596466064453
543,64,99.41477966308594
543,65,52.602909088134766
543,66,62.71832275390625
544,0,96.9250259399414
544,1,80.27336883544922
544,2,102.57815551757812
544,3,162.7529754638672
544,4,66.32939910888672
544,5,61.95802688598633
544,6,91.10428619384766
544,7,58.20149993896485
544,8,54.20467758178711
544,9,77.20272827148438
544,10,100.89198303222656
544,11,110.7522430419922
544,12,144.26461791992188
544,13,119.35783386230467
544,14,68.41647338867188
544,15,95.22035217285156
544,16,164.30712890625
544,17,277.7773132324219
544,18,70.1043472290039
544,19,56.32258224487305
544,20,69.87803649902344
544,21,66.00324249267578
544,22,80.0980453491211
544,23,87.0870590209961
544,24,108.03112030029295
544,25,70.8088150024414
544,26,153.42007446289062
544,27,88.22553253173828
544,28,46.08940887451172
544,29,33.50364303588867
544,30,43.34977340698242
544,31,78.6528091430664
544,32,68.14152526855469
544,33,83.50995635986328
544,34,68.09591674804688
544,35,101.46725463867188
544,36,148.56512451171875
544,37,107.61840057373048
544,38,50.282474517822266
544,39,76.51341247558594
544,40,41.78099822998047
544,41,117.80735778808594
544,42,85.07620239257812
544,43,39.9369010925293
544,44,81.27534484863281
544,45,93.24889373779295
544,46,90.62149047851562
544,47,88.60799407958984
544,48,120.75360107421876
544,49,88.5506591796875
544,50,61.36956787109375
544,51,131.10519409179688
544,52,73.99867248535156
544,53,49.13690185546875
544,54,149.99798583984375
544,55,95.6318588256836
544,56,121.5922393798828
544,57,85.38663482666016
544,58,71.48405456542969
544,59,85.53514099121094
544,60,75.12440490722656
544,61,79.12657928466797
544,62,85.27967834472656
544,63,181.51593017578125
544,64,118.90080261230467
544,65,56.01452255249024
544,66,71.77735900878906
545,0,96.71472930908205
545,1,115.15455627441406
545,2,37.73065948486328
545,3,129.48760986328125
545,4,144.4664306640625
545,5,56.63418960571289
545,6,68.27894592285156
545,7,82.14824676513672
545,8,78.9400634765625
545,9,103.29954528808594
545,10,49.07634735107422
545,11,106.89263916015624
545,12,148.80038452148438
545,13,121.47541046142578
545,14,79.73140716552734
545,15,83.02745056152344
545,16,130.38015747070312
545,17,142.30776977539062
545,18,73.9327392578125
545,19,56.23345947265625
545,20,102.44828033447266
545,21,42.743309020996094
545,22,49.91499328613281
545,23,122.77493286132812
545,24,89.52635955810547
545,25,111.3615951538086
545,26,90.40774536132812
545,27,57.557159423828125
545,28,55.112640380859375
545,29,33.7619743347168
545,30,40.702781677246094
545,31,104.12771606445312
545,32,50.6247673034668
545,33,106.69629669189452
545,34,85.12599182128906
545,35,73.59505462646484
545,36,80.3238525390625
545,37,136.9029541015625
545,38,66.10912322998047
545,39,68.40239715576172
545,40,48.14878463745117
545,41,73.70469665527344
545,42,79.13731384277344
545,43,50.3221321105957
545,44,95.17131042480467
545,45,75.66349792480469
545,46,81.22618865966797
545,47,36.156883239746094
545,48,86.76070404052734
545,49,99.85577392578124
545,50,54.085548400878906
545,51,75.12409973144531
545,52,71.86019897460938
545,53,66.24888610839844
545,54,134.61190795898438
545,55,70.1866683959961
545,56,103.96389770507812
545,57,68.01543426513672
545,58,73.09803009033203
545,59,78.05196380615234
545,60,69.26771545410156
545,61,69.43234252929688
545,62,101.70603942871094
545,63,160.1358642578125
545,64,96.62186431884766
545,65,89.9875259399414
545,66,63.77967071533203
546,0,109.96038818359376
546,1,83.51893615722656
546,2,42.69968032836914
546,3,130.84840393066406
546,4,105.74854278564452
546,5,48.86903381347656
546,6,86.432373046875
546,7,62.77056503295898
546,8,83.43562316894531
546,9,48.32817840576172
546,10,74.1276626586914
546,11,90.84283447265624
546,12,123.15460968017578
546,13,121.60778045654295
546,14,66.84298706054688
546,15,91.30506896972656
546,16,117.73542785644533
546,17,176.39833068847656
546,18,58.31344223022461
546,19,76.16009521484375
546,20,118.11004638671876
546,21,65.11215209960938
546,22,82.45704650878906
546,23,40.33063125610352
546,24,61.73643493652344
546,25,63.335060119628906
546,26,83.95429992675781
546,27,58.85694885253906
546,28,60.42514801025391
546,29,28.987770080566406
546,30,110.80188751220705
546,31,71.07058715820312
546,32,56.78898620605469
546,33,79.32844543457031
546,34,70.36302185058594
546,35,111.02557373046876
546,36,118.45222473144533
546,37,51.888450622558594
546,38,85.55268859863281
546,39,121.85888671875
546,40,39.96449279785156
546,41,79.23878479003906
546,42,96.52521514892578
546,43,36.44855117797852
546,44,54.33240509033203
546,45,42.127742767333984
546,46,105.61679077148438
546,47,64.1930160522461
546,48,78.36912536621094
546,49,104.14502716064452
546,50,52.89959335327149
546,51,64.74280548095703
546,52,73.94950103759766
546,53,49.81320190429688
546,54,72.55770874023438
546,55,76.75810241699219
546,56,44.2070198059082
546,57,36.10135269165039
546,58,69.44527435302734
546,59,77.25469970703125
546,60,78.15812683105469
546,61,44.61711120605469
546,62,103.0959930419922
546,63,181.98870849609372
546,64,70.67737579345703
546,65,69.34493255615234
546,66,95.15985107421876
547,0,124.40696716308594
547,1,142.51715087890625
547,2,101.93859100341795
547,3,60.24114990234375
547,4,56.45246887207031
547,5,165.51583862304688
547,6,60.240699768066406
547,7,77.60054779052734
547,8,85.56710815429688
547,9,46.21969985961914
547,10,45.99568557739258
547,11,160.84034729003906
547,12,107.6346435546875
547,13,100.43937683105467
547,14,73.33881378173828
547,15,82.613525390625
547,16,91.6004409790039
547,17,275.5706787109375
547,18,86.93119049072266
547,19,146.37278747558594
547,20,161.0307159423828
547,21,123.91478729248048
547,22,138.70570373535156
547,23,81.48883819580078
547,24,143.6985321044922
547,25,82.58061218261719
547,26,218.42758178710935
547,27,78.57821655273438
547,28,76.36865997314453
547,29,64.3521499633789
547,30,41.99675369262695
547,31,52.65502166748047
547,32,96.74528503417967
547,33,97.11041259765624
547,34,75.00509643554688
547,35,134.85397338867188
547,36,52.965797424316406
547,37,129.05453491210938
547,38,76.35733032226562
547,39,87.63077545166016
547,40,31.259082794189453
547,41,121.55773162841795
547,42,74.7841567993164
547,43,82.64434814453125
547,44,66.98955535888672
547,45,149.959228515625
547,46,88.14250183105469
547,47,210.2115173339844
547,48,86.61279296875
547,49,83.71734619140625
547,50,80.1758041381836
547,51,47.39594650268555
547,52,103.92977905273438
547,53,54.92905426025391
547,54,148.1663360595703
547,55,135.25308227539062
547,56,233.50765991210935
547,57,173.51126098632812
547,58,161.00473022460938
547,59,82.69194030761719
547,60,66.58325958251953
547,61,42.587547302246094
547,62,96.12623596191406
547,63,197.77471923828125
547,64,81.66940307617188
547,65,49.22285842895508
547,66,102.06610107421876
548,0,112.63801574707033
548,1,68.86668395996094
548,2,135.55734252929688
548,3,232.0960693359375
548,4,194.6453857421875
548,5,49.234031677246094
548,6,60.45220184326172
548,7,110.7056655883789
548,8,148.7294921875
548,9,107.99354553222656
548,10,158.94451904296875
548,11,25.462520599365234
548,12,202.4424591064453
548,13,121.35952758789062
548,14,83.15967559814453
548,15,105.34078979492188
548,16,32.058841705322266
548,17,234.52590942382807
548,18,53.24616241455078
548,19,80.01660919189453
548,20,16.209070205688477
548,21,151.88621520996094
548,22,137.40347290039062
548,23,33.603660583496094
548,24,119.86307525634766
548,25,88.4086685180664
548,26,42.47216796875
548,27,58.137821197509766
548,28,71.96227264404297
548,29,29.190990447998047
548,30,78.380859375
548,31,148.48492431640625
548,32,154.6304168701172
548,33,106.57453918457033
548,34,104.83380126953124
548,35,33.399871826171875
548,36,169.50828552246094
548,37,115.39378356933594
548,38,126.20083618164062
548,39,202.00469970703125
548,40,30.41554069519043
548,41,114.06732177734376
548,42,69.43767547607422
548,43,29.993698120117188
548,44,56.782447814941406
548,45,42.48102188110352
548,46,112.2744598388672
548,47,36.40955352783203
548,48,127.01251220703124
548,49,135.98434448242188
548,50,168.1375274658203
